thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
116,0,116,[np.float64(-0.1475)],[np.float64(-0.35875)],[1],[0],[0],[1.34177830000408],['target'],116,0,116,0,200.0197421000339,,5,200.01293379999697,200.0197421000339,200.0197421000339,0.008308499935083091,201.35476170002948,[np.float64(-0.1475)],[np.float64(-0.35875)],[1],[0],[0],[1.34177830000408],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
117,0,117,[np.float64(0.12875)],[np.float64(-0.035)],[1],[0],[0],[1.19092930003535],['target'],117,0,117,0,201.369386699982,,5,201.36295209999662,201.369386699982,201.369386699982,0.008101199986413121,202.5539287000429,[np.float64(0.12875)],[np.float64(-0.035)],[1],[0],[0],[1.19092930003535],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
118,0,118,[np.float64(0.49625)],[np.float64(-0.3775)],[1],[0],[0],[1.9176117000170052],['target'],118,0,118,0,202.58537410001736,,10,202.56902579998132,202.58537410001736,202.58537410001736,0.01500280003529042,204.48668590001762,[np.float64(0.49625)],[np.float64(-0.3775)],[1],[0],[0],[1.9176117000170052],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
119,0,119,[np.float64(-0.4675)],[np.float64(-0.33625)],[1],[0],[0],[1.451686599990353],['target'],119,0,119,0,204.518370600068,,10,204.50170739996247,204.518370600068,204.518370600068,0.014915799954906106,205.95346800005063,[np.float64(-0.4675)],[np.float64(-0.33625)],[1],[0],[0],[1.451686599990353],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
120,0,120,"[np.float64(0.16375), np.float64(0.17625)]","[np.float64(-0.45625), np.float64(-0.47125)]","[1, 1]","[0, 0]","[0, 0]","[1.118262100033462, 1.86734710005112]","[None, 'target']",120,0,120,0,205.98486490000505,,10,205.9683786999667,205.98486490000505,205.98486490000505,0.014790099929086864,207.8357771000592,"[np.float64(0.16375), np.float64(0.17625)]","[np.float64(-0.45625), np.float64(-0.47125)]","[1, 1]","[0, 0]","[0, 0]","[1.118262100033462, 1.86734710005112]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
121,0,121,[np.float64(0.3025)],[np.float64(-0.29625)],[1],[0],[0],[1.119013899937272],['target'],121,0,121,0,207.86751250003,,10,207.85090830002446,207.86751250003,207.86751250003,0.015000600018538535,208.9699706999818,[np.float64(0.3025)],[np.float64(-0.29625)],[1],[0],[0],[1.119013899937272],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
122,0,122,[np.float64(-0.21625)],[np.float64(-0.32625)],[1],[0],[0],[1.4518081999849528],['target'],122,0,122,0,209.00078620004933,,10,208.98484889999963,209.00078620004933,209.00078620004933,0.014769900008104742,210.43670760001987,[np.float64(-0.21625)],[np.float64(-0.32625)],[1],[0],[0],[1.4518081999849528],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
123,0,123,[np.float64(0.27375)],[np.float64(-0.4625)],[1],[0],[0],[1.2079881000099704],['target'],123,0,123,0,210.45147049997468,,5,210.4448811999755,210.45147049997468,210.45147049997468,0.00806409993674606,211.65291880001314,[np.float64(0.27375)],[np.float64(-0.4625)],[1],[0],[0],[1.2079881000099704],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
124,0,124,[np.float64(0.1525)],[np.float64(0.215)],[1],[0],[0],[1.0749190000351518],['target'],124,0,124,0,211.66822970006615,,5,211.66104470007122,211.66822970006615,211.66822970006615,0.008036499959416687,212.73602349997964,[np.float64(0.1525)],[np.float64(0.215)],[1],[0],[0],[1.0749190000351518],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
125,0,125,[np.float64(-0.095)],[np.float64(0.4125)],[1],[0],[0],[1.6572231000754982],['target'],125,0,125,0,212.75105049996637,,5,212.7442139000632,212.75105049996637,212.75105049996637,0.008100899984128773,214.4014887000667,[np.float64(-0.095)],[np.float64(0.4125)],[1],[0],[0],[1.6572231000754982],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
126,0,126,[np.float64(0.0025)],[np.float64(-0.1725)],[1],[0],[0],[1.3420931999571621],['target'],126,0,126,0,214.41738930006977,,5,214.4097565000411,214.41738930006977,214.41738930006977,0.008177099982276559,215.7519027000526,[np.float64(0.0025)],[np.float64(-0.1725)],[1],[0],[0],[1.3420931999571621],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
127,0,127,[np.float64(-0.05)],[np.float64(0.35)],[1],[0],[0],[1.1014965999638662],['target'],127,0,127,0,215.78401639999356,,10,215.76675349997822,215.78401639999356,215.78401639999356,0.014750199974514544,216.86830139998347,[np.float64(-0.05)],[np.float64(0.35)],[1],[0],[0],[1.1014965999638662],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
128,0,128,[np.float64(-0.045)],[np.float64(0.24125)],[1],[0],[0],[0.9686617999104783],['target'],128,0,128,0,216.89956439996604,,10,216.8825243000174,216.89956439996604,216.89956439996604,0.014110999996773899,217.85123939998448,[np.float64(-0.045)],[np.float64(0.24125)],[1],[0],[0],[0.9686617999104783],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
129,0,129,[np.float64(-0.1275)],[np.float64(-0.1175)],[1],[0],[0],[1.2917473999550566],['target'],129,0,129,0,217.8668519000057,,5,217.85945300001185,217.8668519000057,217.8668519000057,0.008106200024485588,219.15125700004864,[np.float64(-0.1275)],[np.float64(-0.1175)],[1],[0],[0],[1.2917473999550566],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
130,0,130,"[np.float64(0.01), np.float64(0.02)]","[np.float64(0.1775), np.float64(0.18125)]","[1, 1]","[0, 0]","[0, 0]","[1.2082976999226958, 1.89112699998077]","[None, 'target']",130,0,130,0,219.16655049996916,,5,219.15943160001189,219.16655049996916,219.16655049996916,0.00807770004030317,221.05061460006982,"[np.float64(0.01), np.float64(0.02)]","[np.float64(0.1775), np.float64(0.18125)]","[1, 1]","[0, 0]","[0, 0]","[1.2082976999226958, 1.89112699998077]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
131,0,131,[np.float64(-0.04875)],[np.float64(0.4925)],[1],[0],[0],[1.6256124000065029],['target'],131,0,131,0,221.06621049996465,,5,221.0592099999776,221.06621049996465,221.06621049996465,0.008460299926809967,222.68487710005138,[np.float64(-0.04875)],[np.float64(0.4925)],[1],[0],[0],[1.6256124000065029],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
132,0,132,"[np.float64(0.3075), np.float64(0.31625)]","[np.float64(0.325), np.float64(0.31625)]","[1, 1]","[0, 0]","[0, 0]","[1.174632600042969, 2.07404790003784]","[None, 'target']",132,0,132,0,222.6993686000351,,5,222.6930117000593,222.6993686000351,222.6993686000351,0.008043400011956692,224.76711310003884,"[np.float64(0.3075), np.float64(0.31625)]","[np.float64(0.325), np.float64(0.31625)]","[1, 1]","[0, 0]","[0, 0]","[1.174632600042969, 2.07404790003784]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
133,0,133,[np.float64(0.045)],[np.float64(-0.41625)],[1],[0],[0],[2.0345807999838144],['target'],133,0,133,0,224.79889059998095,,10,224.78230239998084,224.79889059998095,224.79889059998095,0.015084699960425496,226.81693450000603,[np.float64(0.045)],[np.float64(-0.41625)],[1],[0],[0],[2.0345807999838144],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
134,0,134,[np.float64(-0.06875)],[np.float64(0.05875)],[1],[0],[0],[1.9509164000628516],['target'],134,0,134,0,226.84775990003254,,10,226.83207910007332,226.84775990003254,226.84775990003254,0.01503090001642704,228.78305369999725,[np.float64(-0.06875)],[np.float64(0.05875)],[1],[0],[0],[1.9509164000628516],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
135,0,135,[np.float64(-0.055)],[np.float64(-0.21375)],[1],[0],[0],[1.3510619999142364],['target'],135,0,135,0,228.81436600000598,,10,228.79819370002951,228.81436600000598,228.81436600000598,0.01500440004747361,230.14931810006965,[np.float64(-0.055)],[np.float64(-0.21375)],[1],[0],[0],[1.3510619999142364],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
136,0,136,[np.float64(-0.41375)],[np.float64(0.17375)],[1],[0],[0],[1.3084225000347942],['target'],136,0,136,0,230.1647212000098,,5,230.1575048000086,230.1647212000098,230.1647212000098,0.008076000027358532,231.46597460005432,[np.float64(-0.41375)],[np.float64(0.17375)],[1],[0],[0],[1.3084225000347942],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
137,0,137,[np.float64(-0.22)],[np.float64(0.07875)],[1],[0],[0],[1.2847907999530435],['target'],137,0,137,0,231.49747529998422,,10,231.4809041999979,231.49747529998422,231.49747529998422,0.014834300032816827,232.76575080002658,[np.float64(-0.22)],[np.float64(0.07875)],[1],[0],[0],[1.2847907999530435],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
138,0,138,[np.float64(0.235)],[np.float64(0.115)],[1],[0],[0],[1.2346736999461427],['target'],138,0,138,0,232.79701710003428,,10,232.7804996999912,232.79701710003428,232.79701710003428,0.01463819993659854,234.01522559998557,[np.float64(0.235)],[np.float64(0.115)],[1],[0],[0],[1.2346736999461427],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
139,0,139,[np.float64(0.425)],[np.float64(-0.35875)],[1],[0],[0],[1.8682847000891343],['target'],139,0,139,0,234.04728579998482,,10,234.03018830006476,234.04728579998482,234.04728579998482,0.014854599954560399,235.8985340000363,[np.float64(0.425)],[np.float64(-0.35875)],[1],[0],[0],[1.8682847000891343],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
140,0,140,[np.float64(0.15625)],[np.float64(-0.40625)],[1],[0],[0],[1.308731299941428],['target'],140,0,140,0,235.91426630003843,,5,235.90654400002677,235.91426630003843,235.91426630003843,0.007898100069724023,237.215328100021,[np.float64(0.15625)],[np.float64(-0.40625)],[1],[0],[0],[1.308731299941428],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
141,0,141,[np.float64(0.15625)],[np.float64(0.47125)],[1],[0],[0],[1.3742412000428885],['target'],141,0,141,0,237.23127150000073,,5,237.22345679998398,237.23127150000073,237.23127150000073,0.008038399973884225,238.59774470003322,[np.float64(0.15625)],[np.float64(0.47125)],[1],[0],[0],[1.3742412000428885],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
142,0,142,[np.float64(-0.43)],[np.float64(-0.26375)],[1],[0],[0],[1.8845557000022382],['target'],142,0,142,0,238.62937069998588,,10,238.61277150001843,238.62937069998588,238.62937069998588,0.014938600012101233,240.49737560003996,[np.float64(-0.43)],[np.float64(-0.26375)],[1],[0],[0],[1.8845557000022382],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
143,0,143,[np.float64(-0.205)],[np.float64(0.11875)],[1],[0],[0],[2.208855999982916],['target'],143,0,143,0,240.51317879999988,,5,240.505567300017,240.51317879999988,240.51317879999988,0.008083999971859157,242.71447360003367,[np.float64(-0.205)],[np.float64(0.11875)],[1],[0],[0],[2.208855999982916],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
144,0,144,[np.float64(-0.4825)],[np.float64(-0.46875)],[1],[0],[0],[1.5014917000662535],['target'],144,0,144,0,242.74577749997843,,10,242.72949419997167,242.74577749997843,242.74577749997843,0.014929099939763546,244.23104360001162,[np.float64(-0.4825)],[np.float64(-0.46875)],[1],[0],[0],[1.5014917000662535],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
145,0,145,[np.float64(0.08)],[np.float64(0.25375)],[1],[0],[0],[1.5819762999890372],['target'],145,0,145,0,244.2619670999702,,10,244.24849879997782,244.2619670999702,244.2619670999702,0.017349099973216653,245.83051790005993,[np.float64(0.08)],[np.float64(0.25375)],[1],[0],[0],[1.5819762999890372],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
146,0,146,[np.float64(0.29375)],[np.float64(0.0975)],[1],[0],[0],[1.335908200009726],['target'],146,0,146,0,245.86193240003195,,10,245.84433750004973,245.86193240003195,245.86193240003195,0.013708999962545931,247.180297599989,[np.float64(0.29375)],[np.float64(0.0975)],[1],[0],[0],[1.335908200009726],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
147,0,147,[np.float64(-0.495)],[np.float64(0.225)],[1],[0],[0],[1.5192389999283478],['target'],147,0,147,0,247.21181320003234,,10,247.19395460002124,247.21181320003234,247.21181320003234,0.013544299989007413,248.71325010003056,[np.float64(-0.495)],[np.float64(0.225)],[1],[0],[0],[1.5192389999283478],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
148,0,148,[np.float64(0.05375)],[np.float64(0.02625)],[1],[0],[0],[1.2764180999947712],['target'],148,0,148,0,248.72859309997875,,5,248.72030100005213,248.72859309997875,248.72859309997875,0.006930000032298267,249.99677009996958,[np.float64(0.05375)],[np.float64(0.02625)],[1],[0],[0],[1.2764180999947712],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
149,0,149,[np.float64(0.39375)],[np.float64(0.28)],[1],[0],[0],[2.140496899955906],['target'],149,0,149,0,250.01155220007058,,5,250.00504509999882,250.01155220007058,250.01155220007058,0.008184200036339462,252.14558800007217,[np.float64(0.39375)],[np.float64(0.28)],[1],[0],[0],[2.140496899955906],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
150,0,150,[np.float64(0.24375)],[np.float64(-0.41125)],[1],[0],[0],[2.2679821000201628],['target'],150,0,150,0,252.17710209998768,,10,252.16073820006568,252.17710209998768,252.17710209998768,0.01506489992607385,254.42877710005268,[np.float64(0.24375)],[np.float64(-0.41125)],[1],[0],[0],[2.2679821000201628],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
151,0,151,[np.float64(0.23125)],[np.float64(0.225)],[1],[0],[0],[1.401094000088051],['target'],151,0,151,0,254.4604321999941,,10,254.44382190005854,254.4604321999941,254.4604321999941,0.014869000064209104,255.84498779999558,[np.float64(0.23125)],[np.float64(0.225)],[1],[0],[0],[1.401094000088051],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
152,0,152,[np.float64(-0.34875)],[np.float64(-0.15125)],[1],[0],[0],[1.109549800050445],['target'],152,0,152,0,255.86068400007207,,5,255.85268340003677,255.86068400007207,255.86068400007207,0.0075601000571623445,256.96228840004187,[np.float64(-0.34875)],[np.float64(-0.15125)],[1],[0],[0],[1.109549800050445],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
153,0,153,"[np.float64(0.24), np.float64(0.21625)]","[np.float64(0.0425), np.float64(0.0425)]","[1, 1]","[0, 0]","[0, 0]","[1.2091400000499561, 2.0918902000412345]","[None, 'target']",153,0,153,0,256.9769750999985,,5,256.9694308000617,256.9769750999985,256.9769750999985,0.007051100023090839,259.0613827999914,"[np.float64(0.24), np.float64(0.21625)]","[np.float64(0.0425), np.float64(0.0425)]","[1, 1]","[0, 0]","[0, 0]","[1.2091400000499561, 2.0918902000412345]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
154,0,154,[np.float64(0.2225)],[np.float64(-0.4075)],[1],[0],[0],[1.8338338999310508],['target'],154,0,154,0,259.092569099972,,10,259.0767854000442,259.092569099972,259.092569099972,0.015280599938705564,260.91066559997853,[np.float64(0.2225)],[np.float64(-0.4075)],[1],[0],[0],[1.8338338999310508],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
155,0,155,[np.float64(-0.0975)],[np.float64(-0.365)],[1],[0],[0],[1.25819219998084],['target'],155,0,155,0,260.9267743000528,,5,260.91877980006393,260.9267743000528,260.9267743000528,0.007955500041134655,262.17704940005206,[np.float64(-0.0975)],[np.float64(-0.365)],[1],[0],[0],[1.25819219998084],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
156,0,156,[np.float64(0.30125)],[np.float64(0.41625)],[1],[0],[0],[2.425270800013095],['target'],156,0,156,0,262.1928631999763,,5,262.18528570001945,262.1928631999763,262.1928631999763,0.008132999995723367,264.6106050000526,[np.float64(0.30125)],[np.float64(0.41625)],[1],[0],[0],[2.425270800013095],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
157,0,157,[np.float64(-0.25125)],[np.float64(-0.07)],[1],[0],[0],[1.5347354999976233],['target'],157,0,157,0,264.64191440003924,,10,264.62574789999053,264.64191440003924,264.64191440003924,0.015053299954161048,266.16052889998537,[np.float64(-0.25125)],[np.float64(-0.07)],[1],[0],[0],[1.5347354999976233],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
158,0,158,[np.float64(-0.10875)],[np.float64(0.3375)],[1],[0],[0],[4.185055700014345],['target'],158,0,158,0,266.1917761999648,,10,266.1745786999818,266.1917761999648,266.1917761999648,0.013947400031611323,270.3596842000261,[np.float64(-0.10875)],[np.float64(0.3375)],[1],[0],[0],[4.185055700014345],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
159,0,159,[np.float64(0.23625)],[np.float64(0.35875)],[1],[0],[0],[1.292101600090973],['target'],159,0,159,0,270.37462210003287,,5,270.3677287000464,270.37462210003287,270.37462210003287,0.007939500035718083,271.6598779000342,[np.float64(0.23625)],[np.float64(0.35875)],[1],[0],[0],[1.292101600090973],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
160,0,160,[np.float64(-0.2625)],[np.float64(-0.24875)],[1],[0],[0],[2.21732970001176],['target'],160,0,160,0,271.6905176000437,,10,271.6748939000536,271.6905176000437,271.6905176000437,0.014928400050848722,273.892276700004,[np.float64(-0.2625)],[np.float64(-0.24875)],[1],[0],[0],[2.21732970001176],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
161,0,161,"[np.float64(0.33125), np.float64(0.34125)]","[np.float64(-0.07), np.float64(-0.0775)]","[1, 1]","[0, 0]","[0, 0]","[1.3085516999708489, 2.2423085999907926]","[None, 'target']",161,0,161,0,273.9073744000634,,5,273.9004391999915,273.9073744000634,273.9073744000634,0.008050599950365722,276.14281710004434,"[np.float64(0.33125), np.float64(0.34125)]","[np.float64(-0.07), np.float64(-0.0775)]","[1, 1]","[0, 0]","[0, 0]","[1.3085516999708489, 2.2423085999907926]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
162,0,162,[np.float64(-0.05375)],[np.float64(-0.43875)],[1],[0],[0],[2.083052000030875],['target'],162,0,162,0,276.1731984000653,,10,276.158528400003,276.1731984000653,276.1731984000653,0.015582900028675795,278.2416284000501,[np.float64(-0.05375)],[np.float64(-0.43875)],[1],[0],[0],[2.083052000030875],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
163,0,163,[np.float64(-0.44625)],[np.float64(-0.23125)],[1],[0],[0],[1.1346668999176472],['target'],163,0,163,0,278.2733564999653,,10,278.25642460002564,278.2733564999653,278.2733564999653,0.014688199968077242,279.3911397999618,[np.float64(-0.44625)],[np.float64(-0.23125)],[1],[0],[0],[1.1346668999176472],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
164,0,164,[np.float64(0.455)],[np.float64(0.47125)],[1],[0],[0],[1.3084893999621272],['target'],164,0,164,0,279.4075643999968,,5,279.39915559999645,279.4075643999968,279.4075643999968,0.007908000028692186,280.7076978000114,[np.float64(0.455)],[np.float64(0.47125)],[1],[0],[0],[1.3084893999621272],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
165,0,165,[np.float64(-0.0275)],[np.float64(0.335)],[1],[0],[0],[1.1086058999644592],['target'],165,0,165,0,280.724182200036,,5,280.7159042999847,280.724182200036,280.724182200036,0.008115899981930852,281.82456059998367,[np.float64(-0.0275)],[np.float64(0.335)],[1],[0],[0],[1.1086058999644592],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
166,0,166,[np.float64(0.20125)],[np.float64(0.07)],[1],[0],[0],[1.100973599939607],['target'],166,0,166,0,281.85600540007,,10,281.8397178000305,281.85600540007,281.85600540007,0.015062300022691488,282.9407405999955,[np.float64(0.20125)],[np.float64(0.07)],[1],[0],[0],[1.100973599939607],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
167,0,167,[np.float64(-0.105)],[np.float64(-0.31375)],[1],[0],[0],[1.2847911999560893],['target'],167,0,167,0,282.9724734000629,,10,282.95560550002847,282.9724734000629,282.9724734000629,0.014755900017917156,284.24044299998786,[np.float64(-0.105)],[np.float64(-0.31375)],[1],[0],[0],[1.2847911999560893],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
168,0,168,[np.float64(0.16)],[np.float64(0.32875)],[1],[0],[0],[1.9258749999571592],['target'],168,0,168,0,284.25665280001704,,5,284.2478326000273,284.25665280001704,284.25665280001704,0.00727309996727854,286.1737616000464,[np.float64(0.16)],[np.float64(0.32875)],[1],[0],[0],[1.9258749999571592],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
169,0,169,[np.float64(0.0175)],[np.float64(-0.145)],[1],[0],[0],[1.5915176999988034],['target'],169,0,169,0,286.1888580999803,,5,286.1819184999913,286.1888580999803,286.1888580999803,0.008068399969488382,287.77348600002006,[np.float64(0.0175)],[np.float64(-0.145)],[1],[0],[0],[1.5915176999988034],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
170,0,170,[np.float64(0.465)],[np.float64(0.28625)],[1],[0],[0],[16.31523589999415],['target'],170,0,170,0,287.80479550000746,,10,287.7885258999886,287.80479550000746,287.80479550000746,0.014950299984775484,304.1038192000706,[np.float64(0.465)],[np.float64(0.28625)],[1],[0],[0],[16.31523589999415],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
171,0,171,[np.float64(0.32875)],[np.float64(-0.22625)],[1],[0],[0],[1.608324500033632],['target'],171,0,171,0,304.1191763000097,,5,304.1128732999787,304.1191763000097,304.1191763000097,0.00892659998498857,305.7212485000491,[np.float64(0.32875)],[np.float64(-0.22625)],[1],[0],[0],[1.608324500033632],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
172,0,172,[np.float64(-0.43625)],[np.float64(-0.24125)],[1],[0],[0],[1.4242837000638247],['target'],172,0,172,0,305.73591479996685,,5,305.728772600065,305.73591479996685,305.73591479996685,0.007432800019159913,307.15310690004844,[np.float64(-0.43625)],[np.float64(-0.24125)],[1],[0],[0],[1.4242837000638247],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
173,0,173,[np.float64(-0.28375)],[np.float64(0.4)],[1],[0],[0],[1.6850311000598595],['target'],173,0,173,0,307.18468289996963,,10,307.1682130000554,307.18468289996963,307.18468289996963,0.015020500053651631,308.853295500041,[np.float64(-0.28375)],[np.float64(0.4)],[1],[0],[0],[1.6850311000598595],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
