thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(-0.44625)],[np.float64(0.44875)],[1],[0],[0],[2.7181461999425665],['target'],58,0,58,0,114.21758219995536,,10,114.20032950001769,114.21758219995536,114.21758219995536,0.015082300058566034,116.91853120003361,[np.float64(-0.44625)],[np.float64(0.44875)],[1],[0],[0],[2.7181461999425665],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
59,0,59,[np.float64(-0.4975)],[np.float64(0.25875)],[1],[0],[0],[1.4684027000330389],['target'],59,0,59,0,116.95012279995717,,10,116.93296770006418,116.95012279995717,116.95012279995717,0.014319099951535463,118.40146600001026,[np.float64(-0.4975)],[np.float64(0.25875)],[1],[0],[0],[1.4684027000330389],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
60,0,60,[np.float64(0.31375)],[np.float64(-0.0175)],[1],[0],[0],[2.7252684000413865],['target'],60,0,60,0,118.41700440004934,,5,118.40921249997336,118.41700440004934,118.41700440004934,0.00755470001604408,121.13452960003633,[np.float64(0.31375)],[np.float64(-0.0175)],[1],[0],[0],[2.7252684000413865],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
61,0,61,[np.float64(0.27375)],[np.float64(0.47375)],[1],[0],[0],[2.40151060000062],['target'],61,0,61,0,121.16603159997612,,10,121.14937760005705,121.16603159997612,121.16603159997612,0.014757300028577447,123.55093779996969,[np.float64(0.27375)],[np.float64(0.47375)],[1],[0],[0],[2.40151060000062],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
62,0,62,[np.float64(0.05625)],[np.float64(-0.28)],[1],[0],[0],[2.5419249000260606],['target'],62,0,62,0,123.56676800001878,,5,123.55803379998542,123.56676800001878,123.56676800001878,0.006988900015130639,126.10001239995472,[np.float64(0.05625)],[np.float64(-0.28)],[1],[0],[0],[2.5419249000260606],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
63,0,63,[np.float64(0.27)],[np.float64(0.30875)],[1],[0],[0],[1.91848990006838],['target'],63,0,63,0,126.13240020000376,,10,126.11495099996682,126.13240020000376,126.13240020000376,0.014844399993307889,128.03349219996016,[np.float64(0.27)],[np.float64(0.30875)],[1],[0],[0],[1.91848990006838],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
64,0,64,[np.float64(0.285)],[np.float64(0.03625)],[1],[0],[0],[3.0687024000799283],['target'],64,0,64,0,128.06597590004094,,10,128.04703370004427,128.06597590004094,128.06597590004094,0.013442699913866818,131.1157857000362,[np.float64(0.285)],[np.float64(0.03625)],[1],[0],[0],[3.0687024000799283],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
65,0,65,[np.float64(-0.0725)],[np.float64(0.08)],[1],[0],[0],[2.018645800068043],['target'],65,0,65,0,131.14881000004243,,10,131.13074329996016,131.14881000004243,131.14881000004243,0.014848899911157787,133.14943870005663,[np.float64(-0.0725)],[np.float64(0.08)],[1],[0],[0],[2.018645800068043],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
66,0,66,[np.float64(0.42125)],[np.float64(0.1425)],[1],[0],[0],[1.5841845999239013],['target'],66,0,66,0,133.18165879999287,,10,133.1643251000205,133.18165879999287,133.18165879999287,0.014732500072568655,134.74855719995685,[np.float64(0.42125)],[np.float64(0.1425)],[1],[0],[0],[1.5841845999239013],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
67,0,67,[np.float64(0.0225)],[np.float64(0.1925)],[1],[0],[0],[2.974739499972202],['target'],67,0,67,0,134.76429910003208,,5,134.75652809999883,134.76429910003208,134.76429910003208,0.007857499993406236,137.73131950001698,[np.float64(0.0225)],[np.float64(0.1925)],[1],[0],[0],[2.974739499972202],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
68,0,68,[np.float64(-0.33)],[np.float64(0.035)],[1],[0],[0],[1.8513562999432907],['target'],68,0,68,0,137.7629326999886,,10,137.7463923000032,137.7629326999886,137.7629326999886,0.014982399996370077,139.59779759997036,[np.float64(-0.33)],[np.float64(0.035)],[1],[0],[0],[1.8513562999432907],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
69,0,69,"[np.float64(-0.28), np.float64(-0.26875)]","[np.float64(0.3525), np.float64(0.3525)]","[1, 1]","[0, 0]","[0, 0]","[1.9848271000664681, 3.7677150000818074]","[None, 'target']",69,0,69,0,139.62934990006033,,10,139.61286800005473,139.62934990006033,139.62934990006033,0.014956899918615818,143.38063060003333,"[np.float64(-0.28), np.float64(-0.26875)]","[np.float64(0.3525), np.float64(0.3525)]","[1, 1]","[0, 0]","[0, 0]","[1.9848271000664681, 3.7677150000818074]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
70,0,70,[np.float64(0.50125)],[np.float64(0.17125)],[1],[0],[0],[2.3581515999976546],['target'],70,0,70,0,143.39593880006578,,5,143.3889124999987,143.39593880006578,143.39593880006578,0.008151400019414723,145.74712119996548,[np.float64(0.50125)],[np.float64(0.17125)],[1],[0],[0],[2.3581515999976546],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
71,0,71,[np.float64(-0.2425)],[np.float64(-0.42625)],[1],[0],[0],[2.700394200044684],['target'],71,0,71,0,145.7788353000069,,10,145.76231659995392,145.7788353000069,145.7788353000069,0.015087999985553324,148.46275980002247,[np.float64(-0.2425)],[np.float64(-0.42625)],[1],[0],[0],[2.700394200044684],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
72,0,72,"[np.float64(0.02375), np.float64(0.04625)]","[np.float64(-0.3325), np.float64(-0.33)]","[1, 1]","[0, 0]","[0, 0]","[1.9488911000080407, 3.0813670000061393]","[None, 'target']",72,0,72,0,148.49520820006728,,10,148.48101410001982,148.49520820006728,148.49520820006728,0.01814960001502186,151.56242710002698,"[np.float64(0.02375), np.float64(0.04625)]","[np.float64(-0.3325), np.float64(-0.33)]","[1, 1]","[0, 0]","[0, 0]","[1.9488911000080407, 3.0813670000061393]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
73,0,73,[np.float64(0.31875)],[np.float64(-0.3575)],[1],[0],[0],[1.6182349999435246],['target'],73,0,73,0,151.5952051000204,,10,151.57748720003292,151.5952051000204,151.5952051000204,0.014926700037904084,153.1957693999866,[np.float64(0.31875)],[np.float64(-0.3575)],[1],[0],[0],[1.6182349999435246],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
74,0,74,[np.float64(-0.325)],[np.float64(0.175)],[1],[0],[0],[1.9920736000640318],['target'],74,0,74,0,153.211289400002,,5,153.20379339996725,153.211289400002,153.211289400002,0.007893600035458803,155.19592219998594,[np.float64(-0.325)],[np.float64(0.175)],[1],[0],[0],[1.9920736000640318],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
75,0,75,"[np.float64(-0.25375), np.float64(-0.23)]","[np.float64(-0.26), np.float64(-0.27125)]","[1, 1]","[0, 0]","[0, 0]","[2.1576632999349385, 3.2736158999614418]","[None, 'target']",75,0,75,0,155.21058519999497,,5,155.20398460002616,155.21058519999497,155.21058519999497,0.007952600019052625,158.47764830000233,"[np.float64(-0.25375), np.float64(-0.23)]","[np.float64(-0.26), np.float64(-0.27125)]","[1, 1]","[0, 0]","[0, 0]","[2.1576632999349385, 3.2736158999614418]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
76,0,76,[np.float64(-0.02)],[np.float64(-0.44375)],[1],[0],[0],[1.875050500035286],['target'],76,0,76,0,158.4935815000208,,5,158.4860469000414,158.4935815000208,158.4935815000208,0.008282200084067881,160.3611461999826,[np.float64(-0.02)],[np.float64(-0.44375)],[1],[0],[0],[1.875050500035286],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
77,0,77,[np.float64(0.03375)],[np.float64(-0.25)],[1],[0],[0],[3.234984499984421],['target'],77,0,77,0,160.39376510004513,,10,160.37630410003476,160.39376510004513,160.39376510004513,0.015065300045534968,163.6113438999746,[np.float64(0.03375)],[np.float64(-0.25)],[1],[0],[0],[3.234984499984421],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
78,0,78,[np.float64(-0.5075)],[np.float64(0.39)],[1],[0],[0],[2.601421600091271],['target'],78,0,78,0,163.64220360002946,,10,163.62618220003787,163.64220360002946,163.64220360002946,0.014706300105899572,166.22764920000918,[np.float64(-0.5075)],[np.float64(0.39)],[1],[0],[0],[2.601421600091271],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
79,0,79,[np.float64(0.385)],[np.float64(0.48625)],[1],[0],[0],[1.8512479999335483],['target'],79,0,79,0,166.25840950000565,,10,166.24205360002816,166.25840950000565,166.25840950000565,0.01429719990119338,168.0933489999734,[np.float64(0.385)],[np.float64(0.48625)],[1],[0],[0],[1.8512479999335483],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
80,0,80,[np.float64(-0.4875)],[np.float64(-0.23)],[1],[0],[0],[1.4900721999583766],['target'],80,0,80,0,168.12485110003036,,5,168.10320480004884,168.12485110003036,168.12485110003036,0.00975029997061938,169.59333389997482,[np.float64(-0.4875)],[np.float64(-0.23)],[1],[0],[0],[1.4900721999583766],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
81,0,81,[np.float64(-0.04)],[np.float64(0.32875)],[1],[0],[0],[1.200993200065568],['target'],81,0,81,0,169.62461599998642,,10,169.60841970006004,169.62461599998642,169.62461599998642,0.01498919993173331,170.80946530005895,[np.float64(-0.04)],[np.float64(0.32875)],[1],[0],[0],[1.200993200065568],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
82,0,82,[np.float64(-0.45)],[np.float64(-0.01875)],[1],[0],[0],[1.5085003999993205],['target'],82,0,82,0,170.8250934999669,,5,170.81765960005578,170.8250934999669,170.8250934999669,0.008076500031165779,172.3262190000387,[np.float64(-0.45)],[np.float64(-0.01875)],[1],[0],[0],[1.5085003999993205],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
83,0,83,[np.float64(-0.2575)],[np.float64(0.21375)],[1],[0],[0],[1.192227500025183],['target'],83,0,83,0,172.34137689997442,,5,172.33328450005502,172.34137689997442,172.34137689997442,0.006972800008952618,173.52556229999755,[np.float64(-0.2575)],[np.float64(0.21375)],[1],[0],[0],[1.192227500025183],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
84,0,84,"[np.float64(0.09375), np.float64(0.3125)]","[np.float64(0.46), np.float64(-0.39375)]","[1, 1]","[0, 0]","[0, 0]","[1.5365865000057966, 3.5699541000649333]","[None, 'target']",84,0,84,0,173.55714829999488,,10,173.5390229000477,173.55714829999488,173.55714829999488,0.013379100011661649,177.10903960000724,"[np.float64(0.09375), np.float64(0.3125)]","[np.float64(0.46), np.float64(-0.39375)]","[1, 1]","[0, 0]","[0, 0]","[1.5365865000057966, 3.5699541000649333]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
85,0,85,"[np.float64(0.0125), np.float64(0.0125), np.float64(0.035)]","[np.float64(0.28625), np.float64(0.28625), np.float64(0.285)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.7912547000451013, 2.340157500002533, 3.3075107000768185]","[None, None, 'target']",85,0,85,0,177.12401210004464,,5,177.1174090000568,177.12401210004464,177.12401210004464,0.008215699926950037,180.42496950004715,"[np.float64(0.0125), np.float64(0.0125), np.float64(0.035)]","[np.float64(0.28625), np.float64(0.28625), np.float64(0.285)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.7912547000451013, 2.340157500002533, 3.3075107000768185]","[None, None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
86,0,86,[np.float64(0.34625)],[np.float64(0.30125)],[1],[0],[0],[1.4243015999672934],['target'],86,0,86,0,180.43993960006628,,5,180.4332004999742,180.43993960006628,180.43993960006628,0.008109899936243892,181.85754999995697,[np.float64(0.34625)],[np.float64(0.30125)],[1],[0],[0],[1.4243015999672934],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
87,0,87,[np.float64(-0.47)],[np.float64(0.39875)],[1],[0],[0],[1.800701400032267],['target'],87,0,87,0,181.88924409996253,,10,181.8733033000026,181.88924409996253,181.88924409996253,0.015659600030630827,183.67405849997886,[np.float64(-0.47)],[np.float64(0.39875)],[1],[0],[0],[1.800701400032267],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
88,0,88,[np.float64(0.24375)],[np.float64(-0.27625)],[1],[0],[0],[2.1682805999880657],['target'],88,0,88,0,183.70555539999623,,10,183.688859899994,183.70555539999623,183.70555539999623,0.014687199960462749,185.857192400028,[np.float64(0.24375)],[np.float64(-0.27625)],[1],[0],[0],[2.1682805999880657],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
89,0,89,[np.float64(-0.19625)],[np.float64(-0.3925)],[1],[0],[0],[2.2180972000351176],['target'],89,0,89,0,185.88897420000285,,10,185.87211490003392,185.88897420000285,185.88897420000285,0.01481190009508282,188.09027409995906,[np.float64(-0.19625)],[np.float64(-0.3925)],[1],[0],[0],[2.2180972000351176],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
90,0,90,[np.float64(0.13125)],[np.float64(-0.20125)],[1],[0],[0],[1.791603299905546],['target'],90,0,90,0,188.1056415999774,,5,188.09834090003278,188.1056415999774,188.1056415999774,0.007948899990879,189.88999359996524,[np.float64(0.13125)],[np.float64(-0.20125)],[1],[0],[0],[1.791603299905546],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
91,0,91,[np.float64(-0.37875)],[np.float64(-0.39)],[1],[0],[0],[1.4583340999670327],['target'],91,0,91,0,189.90497689996846,,5,189.89819410000928,189.90497689996846,189.90497689996846,0.008109600050374866,191.3565861999523,[np.float64(-0.37875)],[np.float64(-0.39)],[1],[0],[0],[1.4583340999670327],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
92,0,92,[np.float64(-0.20125)],[np.float64(-0.38375)],[1],[0],[0],[1.358286099974066],['target'],92,0,92,0,191.37160920002498,,5,191.36465220001992,191.37160920002498,191.37160920002498,0.007969300029799342,192.72299270005897,[np.float64(-0.20125)],[np.float64(-0.38375)],[1],[0],[0],[1.358286099974066],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
93,0,93,[np.float64(-0.005)],[np.float64(-0.27375)],[1],[0],[0],[1.2347364999586716],['target'],93,0,93,0,192.75531360006426,,10,192.7378497000318,192.75531360006426,192.75531360006426,0.014746400061994791,193.9726415000623,[np.float64(-0.005)],[np.float64(-0.27375)],[1],[0],[0],[1.2347364999586716],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
94,0,94,[np.float64(-0.20375)],[np.float64(-0.07125)],[1],[0],[0],[1.275375199969858],['target'],94,0,94,0,193.98772490001284,,5,193.98075039999094,193.98772490001284,193.98772490001284,0.007997200009413064,195.25618260004558,[np.float64(-0.20375)],[np.float64(-0.07125)],[1],[0],[0],[1.275375199969858],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
95,0,95,[np.float64(-0.33875)],[np.float64(0.41875)],[1],[0],[0],[1.750580899999477],['target'],95,0,95,0,195.28692159999628,,10,195.27094409998972,195.28692159999628,195.28692159999628,0.014652100042439997,197.0215734000085,[np.float64(-0.33875)],[np.float64(0.41875)],[1],[0],[0],[1.750580899999477],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
96,0,96,[np.float64(0.38)],[np.float64(0.13625)],[1],[0],[0],[1.6185182000044733],['target'],96,0,96,0,197.0535407999996,,10,197.03663119999692,197.0535407999996,197.0535407999996,0.014949599979445338,198.65519720001612,[np.float64(0.38)],[np.float64(0.13625)],[1],[0],[0],[1.6185182000044733],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
97,0,97,[np.float64(-0.19375)],[np.float64(0.14875)],[1],[0],[0],[1.5244157999986783],['target'],97,0,97,0,198.6708904999541,,5,198.6635153000243,198.6708904999541,198.6708904999541,0.008207199978642166,200.1879779000301,[np.float64(-0.19375)],[np.float64(0.14875)],[1],[0],[0],[1.5244157999986783],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
98,0,98,[np.float64(0.03625)],[np.float64(-0.40875)],[1],[0],[0],[1.6679449999937788],['target'],98,0,98,0,200.22021169995423,,10,200.20301259995904,200.22021169995423,200.22021169995423,0.014945999952033162,201.87101909995545,[np.float64(0.03625)],[np.float64(-0.40875)],[1],[0],[0],[1.6679449999937788],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
99,0,99,[np.float64(-0.435)],[np.float64(-0.22625)],[1],[0],[0],[1.9253317000111565],['target'],99,0,99,0,201.88664789998438,,5,201.87897329998668,201.88664789998438,201.88664789998438,0.007770000025629997,203.8043637999799,[np.float64(-0.435)],[np.float64(-0.22625)],[1],[0],[0],[1.9253317000111565],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
100,0,100,[np.float64(-0.23625)],[np.float64(-0.09625)],[1],[0],[0],[1.434787799953483],['target'],100,0,100,0,203.83605270006228,,10,203.81951549998485,203.83605270006228,203.83605270006228,0.01505289995111525,205.25435289996676,[np.float64(-0.23625)],[np.float64(-0.09625)],[1],[0],[0],[1.434787799953483],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
101,0,101,[np.float64(-0.41375)],[np.float64(-0.22125)],[1],[0],[0],[1.4180656999815255],['target'],101,0,101,0,205.28609920002054,,10,205.2691755000269,205.28609920002054,205.28609920002054,0.014714200049638748,206.68729499995243,[np.float64(-0.41375)],[np.float64(-0.22125)],[1],[0],[0],[1.4180656999815255],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
102,0,102,[np.float64(0.3825)],[np.float64(0.29625)],[1],[0],[0],[1.358435200061649],['target'],102,0,102,0,206.70269050006755,,5,206.69528990006074,206.70269050006755,206.70269050006755,0.00788489996921271,208.05377380002756,[np.float64(0.3825)],[np.float64(0.29625)],[1],[0],[0],[1.358435200061649],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
103,0,103,[np.float64(0.17375)],[np.float64(0.4175)],[1],[0],[0],[1.941552500007674],['target'],103,0,103,0,208.0688212000532,,5,208.06180809997022,208.0688212000532,208.0688212000532,0.007939999923110008,210.0034178000642,[np.float64(0.17375)],[np.float64(0.4175)],[1],[0],[0],[1.941552500007674],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
104,0,104,[np.float64(0.46875)],[np.float64(-0.155)],[1],[0],[0],[2.041352199972607],['target'],104,0,104,0,210.01844630006235,,5,210.0114598000655,210.01844630006235,210.01844630006235,0.007937999907881021,212.05286199995317,[np.float64(0.46875)],[np.float64(-0.155)],[1],[0],[0],[2.041352199972607],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
105,0,105,[np.float64(-0.29)],[np.float64(-0.40125)],[1],[0],[0],[1.5921178000280634],['target'],105,0,105,0,212.06896080006845,,5,212.0603840999538,212.06896080006845,212.06896080006845,0.007433199905790389,213.65255250001792,[np.float64(-0.29)],[np.float64(-0.40125)],[1],[0],[0],[1.5921178000280634],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
106,0,106,[np.float64(-0.405)],[np.float64(-0.0525)],[1],[0],[0],[1.351277600042522],['target'],106,0,106,0,213.68404199997894,,10,213.66756119998172,213.68404199997894,213.68404199997894,0.014913499937392771,215.0188868000405,[np.float64(-0.405)],[np.float64(-0.0525)],[1],[0],[0],[1.351277600042522],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
107,0,107,[np.float64(-0.0425)],[np.float64(-0.00875)],[1],[0],[0],[2.057911799987778],['target'],107,0,107,0,215.0345639999723,,5,215.027153300005,215.0345639999723,215.0345639999723,0.008158899960108101,217.08511159999762,[np.float64(-0.0425)],[np.float64(-0.00875)],[1],[0],[0],[2.057911799987778],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
108,0,108,[np.float64(0.095)],[np.float64(-0.055)],[1],[0],[0],[1.3590420000255108],['target'],108,0,108,0,217.10164200002328,,5,217.09311709995382,217.10164200002328,217.10164200002328,0.007916299975477159,218.45221340004355,[np.float64(0.095)],[np.float64(-0.055)],[1],[0],[0],[1.3590420000255108],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
109,0,109,[np.float64(-0.0125)],[np.float64(0.36625)],[1],[0],[0],[1.7245468000182882],['target'],109,0,109,0,218.46727639995515,,5,218.46031310001854,218.46727639995515,218.46727639995515,0.00801250000949949,220.18491149996407,[np.float64(-0.0125)],[np.float64(0.36625)],[1],[0],[0],[1.7245468000182882],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
110,0,110,[np.float64(0.19125)],[np.float64(-0.2475)],[1],[0],[0],[1.758249600068666],['target'],110,0,110,0,220.19998260005377,,5,220.1930246000411,220.19998260005377,220.19998260005377,0.008023400092497468,221.95132410002407,[np.float64(0.19125)],[np.float64(-0.2475)],[1],[0],[0],[1.758249600068666],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
111,0,111,[np.float64(0.31125)],[np.float64(0.29)],[1],[0],[0],[1.5077675000065938],['target'],111,0,111,0,221.96690730005503,,5,221.95948349998798,221.96690730005503,221.96690730005503,0.008070399984717369,223.46729709999636,[np.float64(0.31125)],[np.float64(0.29)],[1],[0],[0],[1.5077675000065938],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
112,0,112,[np.float64(-0.16)],[np.float64(-0.43375)],[1],[0],[0],[1.8582667999435216],['target'],112,0,112,0,223.48309570003767,,5,223.4753739000298,223.48309570003767,223.48309570003767,0.007987000048160553,225.33368959999643,[np.float64(-0.16)],[np.float64(-0.43375)],[1],[0],[0],[1.8582667999435216],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
113,0,113,[np.float64(0.50125)],[np.float64(0.34)],[1],[0],[0],[1.5257090999512002],['target'],113,0,113,0,225.34948770003393,,5,225.34171960002277,225.34948770003393,225.34948770003393,0.007937400019727647,226.86748550005723,[np.float64(0.50125)],[np.float64(0.34)],[1],[0],[0],[1.5257090999512002],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
114,0,114,"[np.float64(-0.0675), np.float64(-0.06125)]","[np.float64(-0.0475), np.float64(-0.0475)]","[1, 1]","[0, 0]","[0, 0]","[1.540968699962832, 2.5574982999823987]","[None, 'target']",114,0,114,0,226.8824592999881,,5,226.8756127000088,226.8824592999881,226.8824592999881,0.008027200005017221,229.43316630006302,"[np.float64(-0.0675), np.float64(-0.06125)]","[np.float64(-0.0475), np.float64(-0.0475)]","[1, 1]","[0, 0]","[0, 0]","[1.540968699962832, 2.5574982999823987]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
