delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,exp,202,11,1,space,0.500655,None,400,1,[3.1820972999557853],[3.1821098001673818],1,11,23,5,112.5262878,,112.5113671,112.5262878,113.5122553,113.5122553,113.5287209,114.0295336,space,0.500655,None,114.0303441,0.6991614,0.9987099,115.0382269,115.0391009,115.0605991,115.0605991,115.0605991,118.2431544,400,1,[3.1820972999557853],[3.1821098001673818],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,203,0,2,space,0.4545619,None,230,1,[3.1324061998166144],[3.132416400127113],2,0,24,10,118.25913,,118.2435174,118.25913,119.2428456,119.2428456,119.2607291,119.712193,space,0.4545619,None,119.7132967,0.4157824,0.7307797,120.443302,120.4439955,120.4599993,120.4599993,120.4599993,123.5927956,230,1,[3.1324061998166144],[3.132416400127113],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,204,1,2,space,0.347779,None,360,1,[1.9991442998871207],[1.9991556997410953],2,1,25,11,123.6079587,,123.5930784,123.6079587,124.5938174,124.5938174,124.6104867,124.9422078,space,0.347779,None,124.9429601,0.6994809,1.0003442,125.9604998,125.9611051,125.992086,125.992086,125.992086,127.9916373,360,1,[1.9991442998871207],[1.9991556997410953],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,205,2,2,space,0.3210551,None,509,1,[3.0996098001487553],[3.099620799999684],2,2,26,7,128.0077234,,127.9919328,128.0077234,128.9916944,128.9916944,129.0089522,129.3266923,space,0.3210551,None,129.3274866,0.3996205,0.7158992,130.042937,130.0434925,130.0737897,130.0737897,130.0737897,133.1737772,509,1,[3.0996098001487553],[3.099620799999684],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,206,3,2,space,0.9574474,None,399,1,[4.532130099833012],[4.532143899705261],2,3,27,3,133.1901101,,133.1740735,133.1901101,134.1754634,134.1754634,134.1914981,135.1421027,space,0.9574474,None,135.1429694,0.1158558,0.4153982,135.5701133,135.5708829,135.5898782,135.5898782,135.5898782,140.1224214,399,1,[4.532130099833012],[4.532143899705261],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,207,4,2,space,0.3410636,None,677,1,[2.7002746001817286],[2.7002846002578735],2,4,28,0,140.1392384,,140.1228189,140.1392384,141.1242696,141.1242696,141.1408739,141.4746205,space,0.3410636,None,141.4753776,0.0995299,0.415235,141.8901515,141.8908393,141.9225428,141.9225428,141.9225428,144.6232254,677,1,[2.7002746001817286],[2.7002846002578735],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,208,5,2,space,0.289812,None,400,1,[1.484869099687785],[1.4848787998780608],2,5,29,9,144.6378047,,144.6235351,144.6378047,145.6220304,145.6220304,145.64021,145.9241855,space,0.289812,None,145.9252263,0.0992845,0.3992999,146.336868,146.3381064,146.3541203,146.3541203,146.3541203,147.8393327,400,1,[1.484869099687785],[1.4848787998780608],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,209,6,2,space,0.3008006,None,320,1,[2.401862300001085],[2.4018723000772297],2,6,30,5,147.8543258,,147.8397291,147.8543258,148.8541291,148.8541291,148.8541291,149.1718075,space,0.3008006,None,149.1725825,0.6992936,0.9988195,150.1863794,150.186826,150.2031302,150.2031302,150.2031302,152.6053448,320,1,[2.401862300001085],[2.4018723000772297],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,210,7,2,space,0.3856582,None,490,1,[2.1998444995842874],[2.199856699910015],2,7,31,6,152.6202831,,152.6056297,152.6202831,153.6199586,153.6199586,153.6199586,154.0213665,space,0.3856582,None,154.0223322,0.0996771,0.4005792,154.4341536,154.4349694,154.4528315,154.4528315,154.4528315,156.6530584,490,1,[2.1998444995842874],[2.199856699910015],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,211,8,2,space,0.3310432,None,490,1,[2.4325596997514367],[2.4325724998489022],2,8,32,4,156.6692485,,156.6534098,156.6692485,157.653419,157.653419,157.6702758,157.9884216,space,0.3310432,None,157.9892774,0.3995579,0.6996645,158.7059806,158.706591,158.7371605,158.7371605,158.7371605,161.1702062,490,1,[2.4325596997514367],[2.4325724998489022],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,212,9,2,space,0.335056,None,230,1,[2.199289799667895],[2.1992997997440398],2,9,33,1,161.1849192,,161.1705834,161.1849192,162.1707053,162.1707053,162.1876472,162.5213564,space,0.335056,None,162.5221412,0.3994639,0.6987194,163.2322078,163.2328117,163.2525224,163.2525224,163.2525224,165.4522167,230,1,[2.199289799667895],[2.1992997997440398],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,213,10,2,space,0.3110293,None,100,1,[3.4512106999754906],[3.451223500072956],2,10,34,8,165.468319,,165.4524952,165.468319,166.453736,166.453736,166.4700685,166.7705354,space,0.3110293,None,166.771321,0.6995427,0.9994977,167.7854067,167.7860033,167.8004896,167.8004896,167.8004896,171.2520999,100,1,[3.4512106999754906],[3.451223500072956],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,214,11,2,space,2.2976966,None,230,1,[2.0665851002559066],[2.0665990002453327],2,11,35,2,171.2668511,,171.2524268,171.2668511,172.2507817,172.2507817,172.2688234,174.5522804,space,2.2976966,None,174.5530348,0.6995992,0.9999125,175.5631989,175.563918,175.5829289,175.5829289,175.5829289,177.6499071,230,1,[2.0665851002559066],[2.0665990002453327],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,215,0,3,space,0.350102,None,400,1,[3.2333414000459015],[3.2333518997766078],3,0,36,0,177.6653719,,177.6502787,177.6653719,178.6503972,178.6503972,178.6664162,179.0017201,space,0.350102,None,179.002478,0.0995607,0.3996569,179.4131807,179.413981,179.4320559,179.4320559,179.4320559,182.6657416,400,1,[3.2333414000459015],[3.2333518997766078],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,216,1,3,space,0.7592844,None,500,1,[3.5485852998681366],[3.548597800079733],3,1,37,5,182.681639,,182.6660456,182.681639,183.6672995,183.6672995,183.6838499,184.4343297,space,0.7592844,None,184.4353527,0.6995044,0.9993533,185.4517742,185.4524192,185.482591,185.482591,185.482591,189.0315521,500,1,[3.5485852998681366],[3.548597800079733],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,217,2,3,space,0.2925575,None,500,1,[2.4332592003047466],[2.4332739003002644],3,2,38,3,189.0479483,,189.0318397,189.0479483,190.0330243,190.0330243,190.0500811,190.3322826,space,0.2925575,None,190.3333368,0.1004711,0.4006695,190.7526525,190.7532597,190.781831,190.781831,190.781831,193.2155686,500,1,[2.4332592003047466],[2.4332739003002644],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,218,3,3,space,0.3679827,None,400,1,[2.1319129997864366],[2.1319269998930395],3,3,39,6,193.230371,,193.2159686,193.230371,194.2161909,194.2161909,194.2319067,194.5978972,space,0.3679827,None,194.5987138,0.099125,0.4005733,195.0196592,195.0202616,195.0479108,195.0479108,195.0479108,197.1802433,400,1,[2.1319129997864366],[2.1319269998930395],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,219,4,3,space,0.3068445,None,200,1,[1.731501099653542],[1.7315115998499095],3,4,40,8,197.1963729,,197.1805382,197.1963729,198.1812938,198.1812938,198.19661,198.498822,space,0.3068445,None,198.4995978,0.715811,1.0156645,199.5310353,199.5316503,199.5641053,199.5641053,199.5641053,201.2959723,200,1,[1.731501099653542],[1.7315115998499095],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,220,5,3,space,0.2310126,None,120,1,[3.7497682999819517],[3.7497808998450637],3,5,41,11,201.3131513,,201.2962604,201.3131513,202.2971525,202.2971525,202.3126187,202.5300564,space,0.2310126,None,202.5310864,0.7172125,1.0166012,203.5635696,203.5641755,203.5782202,203.5782202,203.5782202,207.3283893,120,1,[3.7497682999819517],[3.7497808998450637],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,221,6,3,space,2.0612159,None,230,1,[3.349386000074446],[3.3494036998599768],3,6,42,10,207.3451493,,207.328713,207.3451493,208.3298935,208.3298935,208.3463206,210.3966869,space,2.0612159,None,210.3975046,0.4159005,0.7160475,211.1241356,211.1247587,211.1449299,211.1449299,211.1449299,214.494704,230,1,[3.349386000074446],[3.3494036998599768],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,222,7,3,space,0.8257987,None,400,1,[2.5316462996415794],[2.531656499952078],3,7,43,4,214.5095527,,214.4949867,214.5095527,215.4949173,215.4949173,215.5115276,216.3288174,space,0.8257987,None,216.3295993,0.4161928,0.716267,217.0650651,217.065658,217.0946958,217.0946958,217.0946958,219.6267446,400,1,[2.5316462996415794],[2.531656499952078],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,223,8,3,space,0.2999274,None,130,1,[1.8984070997685194],[1.8984173000790179],3,8,44,9,219.6425789,,219.6270279,219.6425789,220.6267844,220.6267844,220.6447757,220.9285573,space,0.2999274,None,220.9293432,0.1161445,0.4161923,221.3657477,221.3663637,221.3940761,221.3940761,221.3940761,223.2928673,130,1,[1.8984070997685194],[1.8984173000790179],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,224,9,3,space,0.5172672,None,430,1,[2.7645761002786458],[2.764585900120437],3,9,45,7,223.3079087,,223.293155,223.3079087,224.2938926,224.2938926,224.3088545,224.8275803,space,0.5172672,None,224.8288231,0.3996187,0.6995932,225.5474032,225.5479975,225.577032,225.577032,225.577032,228.3420043,430,1,[2.7645761002786458],[2.764585900120437],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,225,10,3,space,0.4624113,None,560,1,[2.984042899683118],[2.984059199690819],3,10,46,1,228.3580018,,228.3422909,228.3580018,229.3430297,229.3430297,229.3597196,229.8106035,space,0.4624113,None,229.8114205,0.4002135,0.699301,230.5252494,230.5258922,230.5404246,230.5404246,230.5404246,233.5249936,560,1,[2.984042899683118],[2.984059199690819],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,226,11,3,space,1.9754793,None,400,1,[2.249859499745071],[2.249869800172746],3,11,47,2,233.5405381,,233.525437,233.5405381,234.5397658,234.5397658,234.5397658,236.5234076,space,1.9754793,None,236.5240706,0.6997731,1.0002945,237.5337248,237.5342003,237.5563227,237.5563227,237.5563227,239.8065279,400,1,[2.249859499745071],[2.249869800172746],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,227,0,4,space,0.3283688,None,333,1,[2.5823981002904475],[2.5824084002524614],4,0,48,5,239.8220934,,239.8068226,239.8220934,240.8080379,240.8080379,240.824327,241.141815,space,0.3283688,None,241.1425718,0.6992016,0.9987945,242.1521383,242.1527548,242.1726305,242.1726305,242.1726305,244.7553907,333,1,[2.5823981002904475],[2.5824084002524614],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,228,1,4,space,0.3543854,None,890,1,[1.8165545999072492],[1.8165661999955773],4,1,49,4,244.7718146,,244.7556781,244.7718146,245.7561623,245.7561623,245.7737995,246.1225207,space,0.3543854,None,246.12318,0.4005206,0.701135,246.8378534,246.8385668,246.8714225,246.8714225,246.8714225,248.6884091,890,1,[1.8165545999072492],[1.8165661999955773],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,229,2,4,space,0.6893688,None,675,1,[2.534187600016594],[2.5342005998827517],4,2,50,10,248.7040319,,248.68871,248.7040319,249.6891898,249.6891898,249.7043878,250.3902327,space,0.6893688,None,250.3910065,0.399255,0.6992369,251.1034763,251.1041607,251.1201372,251.1201372,251.1201372,253.6547354,675,1,[2.534187600016594],[2.5342005998827517],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,230,3,4,space,0.2042435,None,345,1,[2.282492300029844],[2.28250620001927],4,3,51,0,253.6703352,,253.6550848,253.6703352,254.6557978,254.6557978,254.6718618,254.8729789,space,0.2042435,None,254.8740441,0.0993206,0.3990805,255.2830357,255.283702,255.3041429,255.3041429,255.3041429,257.5871191,345,1,[2.282492300029844],[2.28250620001927],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,231,4,4,space,0.3111192,None,789,1,[1.817194000352174],[1.8172095003537834],4,4,52,9,257.6026741,,257.5874902,257.6026741,258.5881593,258.5881593,258.6044515,258.9053852,space,0.3111192,None,258.9061682,0.09949,0.3994627,259.3180392,259.3187329,259.3353311,259.3353311,259.3353311,261.1529117,789,1,[1.817194000352174],[1.8172095003537834],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,232,5,4,space,0.4323159,None,90,1,[2.8176506999880075],[2.8176608001813293],4,5,53,11,261.168908,,261.1532789,261.168908,262.1531669,262.1531669,262.1712843,262.5881593,space,0.4323159,None,262.58918,0.6992606,0.9991613,263.6027343,263.6033142,263.6181655,263.6181655,263.6181655,266.4361698,90,1,[2.8176506999880075],[2.8176608001813293],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,233,6,4,space,1.8002752,None,231,1,[2.964888300281018],[2.9649035003967583],4,6,54,3,266.4517938,,266.4364466,266.4517938,267.4363991,267.4363991,267.4534138,269.2538115,space,1.8002752,None,269.2549556,0.0990119,0.3993434,269.672633,269.6732676,269.7026023,269.7026023,269.7026023,272.6679682,231,1,[2.964888300281018],[2.9649035003967583],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,234,7,4,space,0.2920329,None,312,1,[1.998991200234741],[1.999004800338298],4,7,55,8,272.6837205,,272.6682591,272.6837205,273.6692807,273.6692807,273.6859406,273.9691855,space,0.2920329,None,273.9699308,0.6992809,0.9994481,274.9877102,274.9884064,275.0184323,275.0184323,275.0184323,277.0179185,312,1,[1.998991200234741],[1.999004800338298],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,235,8,4,space,0.2949629,None,290,1,[6.38389839977026],[6.383907899726182],4,8,56,2,277.0330582,,277.0182781,277.0330582,278.0183082,278.0183082,278.0333121,278.3186844,space,0.2949629,None,278.3194977,0.699684,0.999657,279.3351999,279.3357901,279.3488349,279.3488349,279.3488349,285.7330833,290,1,[6.38389839977026],[6.383907899726182],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,236,9,4,space,0.3595079,None,798,1,[4.330844599753618],[4.330860899761319],4,9,57,6,285.7484649,,285.7333575,285.7484649,286.7337827,286.7337827,286.7502798,287.1008216,space,0.3595079,None,287.1015971,0.0994199,0.3995079,287.5178447,287.5184423,287.5497576,287.5497576,287.5497576,291.8810098,798,1,[4.330844599753618],[4.330860899761319],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,237,10,4,space,0.4779643,None,475,1,[1.3010673001408577],[1.3010876001790166],4,10,58,1,291.8971313,,291.8812885,291.8971313,292.8824047,292.8824047,292.8993068,293.3666665,space,0.4779643,None,293.3675004,0.3992115,0.6988698,294.0805929,294.0812343,294.0967983,294.0967983,294.0967983,295.3983431,475,1,[1.3010673001408577],[1.3010876001790166],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,238,11,4,space,0.5018012,None,468,1,[2.514871099963784],[2.5148847000673413],4,11,59,7,295.4137125,,295.398617,295.4137125,296.3989406,296.3989406,296.4154176,296.9161912,space,0.5018012,None,296.9172317,0.4155925,0.7311891,297.6475801,297.6481771,297.6645621,297.6645621,297.6645621,300.1798391,468,1,[2.514871099963784],[2.5148847000673413],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,239,0,5,space,0.3305714,None,587,1,[3.6650450001470745],[3.6650550002232194],5,0,60,5,300.1955833,,300.1802063,300.1955833,301.1814462,301.1814462,301.1979553,301.5154778,space,0.3305714,None,301.5162505,0.7156906,1.0153917,302.5483025,302.5489164,302.5805843,302.5805843,302.5805843,306.2460186,587,1,[3.6650450001470745],[3.6650550002232194],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,240,1,5,space,0.2988822,None,350,1,[2.997580200433731],[2.9975924002937973],5,1,61,0,306.2616609,,306.2464062,306.2616609,307.246622,307.246622,307.2617295,307.5646716,space,0.2988822,None,307.5654588,0.1156237,0.4156086,307.9974297,307.9980387,308.0299537,308.0299537,308.0299537,311.0279731,350,1,[2.997580200433731],[2.9975924002937973],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,241,2,5,space,0.2726099,None,130,1,[1.5185793000273407],[1.5185960000380874],5,2,62,2,311.0445312,,311.0282769,311.0445312,312.02751,312.02751,312.0440267,312.3119388,space,0.2726099,None,312.3129909,0.7148597,1.015168,313.3447011,313.3452147,313.3595987,313.3595987,313.3595987,314.8786896,130,1,[1.5185793000273407],[1.5185960000380874],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,242,3,5,space,0.3267609,None,302,1,[1.967390100006014],[1.9674057997763157],5,3,63,6,314.8941096,,314.8790843,314.8941096,315.8931436,315.8931436,315.8931436,316.2278371,space,0.3267609,None,316.2285091,0.0995622,0.3990214,316.6393118,316.6398844,316.6590682,316.6590682,316.6590682,318.6269135,302,1,[1.967390100006014],[1.9674057997763157],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,243,4,5,space,0.4173837,None,520,1,[1.6002038000151515],[1.6002136999741197],5,4,64,7,318.6423709,,318.6272674,318.6423709,319.6280514,319.6280514,319.6446018,320.0623398,space,0.4173837,None,320.0631172,0.4153573,0.7154663,320.7903183,320.7913085,320.8088744,320.8088744,320.8088744,322.4094449,520,1,[1.6002038000151515],[1.6002136999741197],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,244,5,5,space,0.2963094,None,400,1,[1.7178768999874592],[1.717886600177735],5,5,65,9,322.4253219,,322.4097334,322.4253219,323.4256231,323.4256231,323.4256231,323.7277247,space,0.2963094,None,323.7283857,0.1144463,0.4145732,324.1567372,324.1574136,324.1748623,324.1748623,324.1748623,325.8930739,400,1,[1.7178768999874592],[1.717886600177735],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,245,6,5,space,0.3448659,None,130,1,[3.799865399952978],[3.7998771998099983],5,6,66,1,325.9088701,,325.8933705,325.9088701,326.8936072,326.8936072,326.9097532,327.2442997,space,0.3448659,None,327.2450403,0.399244,0.7159387,327.9605495,327.9610923,327.9917636,327.9917636,327.9917636,331.7920587,130,1,[3.799865399952978],[3.7998771998099983],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,246,7,5,space,1.9364197,None,400,1,[2.050739200320095],[2.0507487999275327],5,7,67,3,331.8073897,,331.7923398,331.8073897,332.7924345,332.7924345,332.8089747,334.7427686,space,1.9364197,None,334.7435439,0.1155567,0.4153078,335.1761447,335.1767602,335.1896846,335.1896846,335.1896846,337.2407883,400,1,[2.050739200320095],[2.0507487999275327],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,247,8,5,space,0.2591611,None,500,1,[3.7838467000983655],[3.783857500180602],5,8,68,11,337.2565358,,337.2410676,337.2565358,338.2416125,338.2416125,338.2567795,338.5091867,space,0.2591611,None,338.5099528,0.7157715,1.0153638,339.5386595,339.5392598,339.555924,339.555924,339.555924,343.3402225,500,1,[3.7838467000983655],[3.783857500180602],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,248,9,5,space,0.3856564,None,465,1,[61.322691900189966],[61.32270130002871],5,9,69,8,343.3547869,,343.3405339,343.3547869,344.3408271,344.3408271,344.3574307,344.7396414,space,0.3856564,None,344.7403811,0.7011354,1.0004983,345.7598749,345.760426,345.7898377,345.7898377,345.7898377,407.1129036,465,1,[61.322691900189966],[61.32270130002871],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,249,10,5,space,0.5501794,None,300,1,[3.1007196004502475],[3.100731300190091],5,10,70,4,407.1284103,,407.1132031,407.1284103,408.1116644,408.1116644,408.1298509,408.6639728,space,0.5501794,None,408.6650268,0.3995265,0.7161491,409.3804928,409.3810938,409.4111622,409.4111622,409.4111622,412.5122839,300,1,[3.1007196004502475],[3.100731300190091],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,250,11,5,space,0.317421,None,132,1,[1.5324091999791563],[1.5324186999350786],5,11,71,10,412.5270879,,412.5125569,412.5270879,413.5116514,413.5116514,413.52806,413.829894,space,0.317421,None,413.8309492,0.3995217,0.6993142,414.5482183,414.5488019,414.5781687,414.5781687,414.5781687,416.1109748,132,1,[1.5324091999791563],[1.5324186999350786],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,251,0,6,space,0.363206,None,234,1,[1.7333136000670493],[1.733323700260371],6,0,72,3,416.1266617,,416.1112509,416.1266617,417.1121919,417.1121919,417.1272364,417.4785784,space,0.363206,None,417.4797146,0.1001068,0.4008109,417.8991809,417.8997593,417.9268586,417.9268586,417.9268586,419.660554,234,1,[1.7333136000670493],[1.733323700260371],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,252,1,6,space,0.6322996,None,345,1,[2.216825199779123],[2.216835899744183],6,1,73,1,419.6757548,,419.6608281,419.6757548,420.6620665,420.6620665,420.6782333,421.2955434,space,0.6322996,None,421.2964596,0.4156463,0.7155819,422.0266296,422.0272439,422.0418769,422.0418769,422.0418769,424.2590267,345,1,[2.216825199779123],[2.216835899744183],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,253,2,6,space,0.5393251,None,56,1,[2.1488323998637497],[2.148842300288379],6,2,74,9,424.275658,,424.2593158,424.275658,425.2606472,425.2606472,425.2775172,425.8093958,space,0.5393251,None,425.8104384,0.0999081,0.4012136,426.2295958,426.2301327,426.2601732,426.2601732,426.2601732,428.4093929,56,1,[2.1488323998637497],[2.148842300288379],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
