thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
171,0,171,[np.float64(0.24)],[np.float64(0.31)],[1],[0],[0],[2.0246845999499783],['target'],171,0,171,0,332.2102728000609,,5,332.2033742000349,332.2102728000609,332.2102728000609,0.00789110001642257,334.22811110003386,[np.float64(0.24)],[np.float64(0.31)],[1],[0],[0],[2.0246845999499783],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
172,0,172,[np.float64(0.3225)],[np.float64(0.4675)],[1],[0],[0],[1.8246964999707416],['target'],172,0,172,0,334.24364060000516,,5,334.23599469999317,334.24364060000516,334.24364060000516,0.007793899974785745,336.0607393999817,[np.float64(0.3225)],[np.float64(0.4675)],[1],[0],[0],[1.8246964999707416],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
173,0,173,[np.float64(-0.355)],[np.float64(-0.08)],[1],[0],[0],[2.251377600012347],['target'],173,0,173,0,336.0922432000516,,10,336.0756771999877,336.0922432000516,336.0922432000516,0.014808899955824018,338.32710600004066,[np.float64(-0.355)],[np.float64(-0.08)],[1],[0],[0],[2.251377600012347],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
174,0,174,[np.float64(-0.43625)],[np.float64(0.37875)],[1],[0],[0],[2.0089339999249205],['target'],174,0,174,0,338.34363680006936,,5,338.3350219000131,338.34363680006936,338.34363680006936,0.0078029000433161855,340.3440071999794,[np.float64(-0.43625)],[np.float64(0.37875)],[1],[0],[0],[2.0089339999249205],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
175,0,175,[np.float64(0.455)],[np.float64(0.26375)],[1],[0],[0],[2.674792699981481],['target'],175,0,175,0,340.3588118000189,,5,340.3519387000706,340.3588118000189,340.3588118000189,0.007842899998649955,343.0267930000555,[np.float64(0.455)],[np.float64(0.26375)],[1],[0],[0],[2.674792699981481],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
176,0,176,[np.float64(0.21375)],[np.float64(0.18875)],[1],[0],[0],[1.958869899972342],['target'],176,0,176,0,343.04247420001775,,5,343.0340060000308,343.04247420001775,343.04247420001775,0.007127800025045872,344.99292400002014,[np.float64(0.21375)],[np.float64(0.18875)],[1],[0],[0],[1.958869899972342],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
177,0,177,[np.float64(-0.00625)],[np.float64(0.1)],[1],[0],[0],[1.8682679999619722],['target'],177,0,177,0,345.0244388000574,,10,345.0079400000395,345.0244388000574,345.0244388000574,0.014922600006684661,346.87625390000176,[np.float64(-0.00625)],[np.float64(0.1)],[1],[0],[0],[1.8682679999619722],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
178,0,178,[np.float64(-0.4225)],[np.float64(-0.10875)],[1],[0],[0],[3.641165400040336],['target'],178,0,178,0,346.8914224000182,,5,346.8842273000628,346.8914224000182,346.8914224000182,0.007863800041377544,350.5254402999999,[np.float64(-0.4225)],[np.float64(-0.10875)],[1],[0],[0],[3.641165400040336],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
179,0,179,"[np.float64(-0.52375), np.float64(-0.5025)]","[np.float64(0.0525), np.float64(0.05375)]","[1, 1]","[0, 0]","[0, 0]","[1.591446099919267, 2.4416507999412715]","[None, 'target']",179,0,179,0,350.5409059000667,,5,350.5333169000223,350.5409059000667,350.5409059000667,0.007784300018101931,352.97501569997985,"[np.float64(-0.52375), np.float64(-0.5025)]","[np.float64(0.0525), np.float64(0.05375)]","[1, 1]","[0, 0]","[0, 0]","[1.591446099919267, 2.4416507999412715]","[None, 'target']",P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
180,0,180,"[np.float64(-0.26875), np.float64(-0.24875)]","[np.float64(-0.0775), np.float64(-0.07875)]","[1, 1]","[0, 0]","[0, 0]","[2.388260000036098, 3.384144000010565]","[None, 'target']",180,0,180,0,353.0070118000731,,10,352.99025110004004,353.0070118000731,353.0070118000731,0.015129100065678358,356.3744433000684,"[np.float64(-0.26875), np.float64(-0.24875)]","[np.float64(-0.0775), np.float64(-0.07875)]","[1, 1]","[0, 0]","[0, 0]","[2.388260000036098, 3.384144000010565]","[None, 'target']",P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
181,0,181,[np.float64(-0.255)],[np.float64(-0.10875)],[1],[0],[0],[1.2083482999587432],['target'],181,0,181,0,356.3899893000489,,5,356.3827369000064,356.3899893000489,356.3899893000489,0.00816059997305274,357.59113209997304,[np.float64(-0.255)],[np.float64(-0.10875)],[1],[0],[0],[1.2083482999587432],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
182,0,182,[np.float64(-0.205)],[np.float64(-0.45875)],[1],[0],[0],[3.001656600041315],['target'],182,0,182,0,357.6222417000681,,10,357.6057186999824,357.6222417000681,357.6222417000681,0.01449869992211461,360.60743289999664,[np.float64(-0.205)],[np.float64(-0.45875)],[1],[0],[0],[3.001656600041315],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
183,0,183,"[np.float64(0.34375), np.float64(0.365)]","[np.float64(-0.3675), np.float64(-0.36625)]","[1, 1]","[0, 0]","[0, 0]","[2.584509899956174, 3.634185399976559]","[None, 'target']",183,0,183,0,360.63837499998044,,10,360.62228580005467,360.63837499998044,360.63837499998044,0.014741800026968122,364.25651850004215,"[np.float64(0.34375), np.float64(0.365)]","[np.float64(-0.3675), np.float64(-0.36625)]","[1, 1]","[0, 0]","[0, 0]","[2.584509899956174, 3.634185399976559]","[None, 'target']",P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
184,0,184,[np.float64(-0.10375)],[np.float64(0.335)],[1],[0],[0],[2.341758899972774],['target'],184,0,184,0,364.27167000004556,,5,364.2647135000443,364.27167000004556,364.27167000004556,0.008061200031079352,366.6065202000318,[np.float64(-0.10375)],[np.float64(0.335)],[1],[0],[0],[2.341758899972774],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
185,0,185,[np.float64(-0.415)],[np.float64(0.1)],[1],[0],[0],[2.124853100045584],['target'],185,0,185,0,366.62162740004715,,5,366.6143958000466,366.62162740004715,366.62162740004715,0.007785700028762221,368.7393063000636,[np.float64(-0.415)],[np.float64(0.1)],[1],[0],[0],[2.124853100045584],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
186,0,186,[np.float64(-0.02)],[np.float64(-0.08125)],[1],[0],[0],[1.5017509999452159],['target'],186,0,186,0,368.7707722000778,,10,368.75412840000354,368.7707722000778,368.7707722000778,0.014731799950823188,370.2559276999673,[np.float64(-0.02)],[np.float64(-0.08125)],[1],[0],[0],[1.5017509999452159],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
187,0,187,[np.float64(-0.055)],[np.float64(-0.04)],[1],[0],[0],[1.5073305000551045],['target'],187,0,187,0,370.2716802000068,,5,370.26410440006293,370.2716802000068,370.2716802000068,0.008061200031079352,371.7714898000704,[np.float64(-0.055)],[np.float64(-0.04)],[1],[0],[0],[1.5073305000551045],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
188,0,188,[np.float64(0.37)],[np.float64(-0.12625)],[1],[0],[0],[3.0251663000090048],['target'],188,0,188,0,371.7869886000408,,5,371.7795923000667,371.7869886000408,371.7869886000408,0.007988000055775046,374.8048082999885,[np.float64(0.37)],[np.float64(-0.12625)],[1],[0],[0],[3.0251663000090048],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
189,0,189,[np.float64(-0.4875)],[np.float64(-0.32875)],[1],[0],[0],[2.4354309999616817],['target'],189,0,189,0,374.836427000002,,10,374.8185255000135,374.836427000002,374.836427000002,0.01363970001693815,377.25402330001816,[np.float64(-0.4875)],[np.float64(-0.32875)],[1],[0],[0],[2.4354309999616817],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
190,0,190,[np.float64(0.16125)],[np.float64(-0.1975)],[1],[0],[0],[1.7425586000317708],['target'],190,0,190,0,377.26953240006696,,5,377.2622867000755,377.26953240006696,377.26953240006696,0.008137899916619062,379.0048966000322,[np.float64(0.16125)],[np.float64(-0.1975)],[1],[0],[0],[1.7425586000317708],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
191,0,191,[np.float64(0.51)],[np.float64(0.095)],[1],[0],[0],[2.6676278000231832],['target'],191,0,191,0,379.03536930005066,,10,379.01961209997535,379.03536930005066,379.03536930005066,0.014624299947172403,381.6872736000223,[np.float64(0.51)],[np.float64(0.095)],[1],[0],[0],[2.6676278000231832],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
192,0,192,[np.float64(-0.29875)],[np.float64(0.33)],[1],[0],[0],[1.6578677999787033],['target'],192,0,192,0,381.70248300000094,,5,381.6953996999655,381.70248300000094,381.70248300000094,0.008019599947147071,383.3533191999886,[np.float64(-0.29875)],[np.float64(0.33)],[1],[0],[0],[1.6578677999787033],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
193,0,193,"[np.float64(-0.44125), np.float64(-0.44125)]","[np.float64(0.2025), np.float64(0.1825)]","[1, 1]","[0, 0]","[0, 0]","[3.091406899970025, 4.724190399982035]","[None, 'target']",193,0,193,0,383.36874389997683,,5,383.3617657000432,383.36874389997683,383.36874389997683,0.008336500031873584,388.08600999997,"[np.float64(-0.44125), np.float64(-0.44125)]","[np.float64(0.2025), np.float64(0.1825)]","[1, 1]","[0, 0]","[0, 0]","[3.091406899970025, 4.724190399982035]","[None, 'target']",P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
194,0,194,[np.float64(-0.19875)],[np.float64(0.4675)],[1],[0],[0],[1.5839582999469712],['target'],194,0,194,0,388.117606600048,,10,388.10146899998654,388.117606600048,388.117606600048,0.0153524000197649,389.68547560006846,[np.float64(-0.19875)],[np.float64(0.4675)],[1],[0],[0],[1.5839582999469712],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
195,0,195,[np.float64(0.21375)],[np.float64(-0.36375)],[1],[0],[0],[14.51694929995574],['target'],195,0,195,0,389.717688200064,,10,389.70007969997823,389.717688200064,389.717688200064,0.014495300012640655,404.2170796999708,[np.float64(0.21375)],[np.float64(-0.36375)],[1],[0],[0],[14.51694929995574],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
196,0,196,[np.float64(-0.02)],[np.float64(-0.08)],[1],[0],[0],[1.8418144000461325],['target'],196,0,196,0,404.2320968999993,,5,404.22502760007046,404.2320968999993,404.2320968999993,0.007836700067855418,406.0668891000096,[np.float64(-0.02)],[np.float64(-0.08)],[1],[0],[0],[1.8418144000461325],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
197,0,197,[np.float64(-0.4125)],[np.float64(0.1425)],[1],[0],[0],[1.917794800014235],['target'],197,0,197,0,406.0979893000331,,10,406.0815888000652,406.0979893000331,406.0979893000331,0.014605799922719598,407.9994296000805,[np.float64(-0.4125)],[np.float64(0.1425)],[1],[0],[0],[1.917794800014235],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
198,0,198,[np.float64(-0.285)],[np.float64(0.33)],[1],[0],[0],[1.9672752000624314],['target'],198,0,198,0,408.03078260004986,,10,408.0146441999823,408.03078260004986,408.03078260004986,0.015107700019143522,409.9819639000343,[np.float64(-0.285)],[np.float64(0.33)],[1],[0],[0],[1.9672752000624314],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
199,0,199,[np.float64(-0.355)],[np.float64(-0.02125)],[1],[0],[0],[1.8256955998949707],['target'],199,0,199,0,409.9981750000734,,5,409.98997600004077,409.9981750000734,409.9981750000734,0.007905600010417402,411.81571920006536,[np.float64(-0.355)],[np.float64(-0.02125)],[1],[0],[0],[1.8256955998949707],['target'],P_02,001,2025-09-28_19h23.25.518,Visual search experiment,,2025.1.1,60.51539751690823,2025-09-28 19h23.39.601027 +0530,
